status,reason,symbol,optionTicker,side,fillPrice,occurredAt,provenanceSource,providerResultCount,recordedTradeAt,recordedTradePrice,recordedMarkPrice,firstProviderTradeAt,firstProviderTradePrice,recordedPriceExistsInTradeWindow,recordedTimestampWithin1ms,exactAggregateAt,exactAggregateClose,nearbyAggregateAt,nearbyAggregateClose,fillId,orderId,error
matched,"first provider trade, recorded price, and recorded timestamp match",META,O:META260427C00660000,buy,9.5,2026-04-23T14:50:00.000Z,polygon-option-trade,5,2026-04-23T14:50:32.579Z,9.5,9.75,2026-04-23T14:50:32.579Z,9.5,true,true,,,,,66299660-018a-4db3-8323-ec3253f57348,6d28f554-abd2-4654-883c-b7eb3953e659,
matched,"first provider trade, recorded price, and recorded timestamp match",MSTR,O:MSTR260424C00175000,buy,5.05,2026-04-23T14:50:00.000Z,polygon-option-trade,3,2026-04-23T14:50:25.108Z,5.05,5.05,2026-04-23T14:50:25.108Z,5.05,true,true,,,,,c4b8176f-313f-4d4a-9e9e-460840790c28,49aae4b0-7a7a-4ff5-9582-8260de93f686,
matched,exact 1-minute aggregate close matches fill price,TSM,O:TSM260424C00380000,buy,8.2,2026-04-23T14:51:00.000Z,polygon-option-aggregates,3,,,8.2,,,,,2026-04-23T14:51:00.000Z,8.2,2026-04-23T14:51:00.000Z,8.2,30bbfc21-ee59-4273-a8ab-c8536eed386c,05eb8971-3033-486a-a4c8-7b8b2350a66c,
matched,"first provider trade, recorded price, and recorded timestamp match",MU,O:MU260424C00475000,buy,13,2026-04-23T15:05:00.000Z,polygon-option-trade,1,2026-04-23T15:05:18.641Z,13,13,2026-04-23T15:05:18.641Z,13,true,true,,,,,a49d8103-68e6-4c8d-9aae-c5b5abde341e,0af655c1-cf13-4883-99b4-bca89872d39e,
matched,"first provider trade, recorded price, and recorded timestamp match",MSFT,O:MSFT260427C00420000,buy,5.9,2026-04-23T15:20:00.000Z,polygon-option-trade,6,2026-04-23T15:20:04.753Z,5.9,6,2026-04-23T15:20:04.753Z,5.9,true,true,,,,,f031f07c-cd6e-479b-9bf5-097c5d0937b1,2ae7d053-8178-45cc-b5ba-39f4cd3b371a,
matched,"first provider trade, recorded price, and recorded timestamp match",AMBA,O:AMBA260424C00062000,sell,0.5,2026-04-23T15:22:00.000Z,polygon-option-trade,1,2026-04-23T15:22:38.672Z,0.5,0.5,2026-04-23T15:22:38.672Z,0.5,true,true,,,,,a20a5031-7428-43ca-95df-67f9c05af7c7,3c6771c9-ad79-48fd-860f-856edec8891a,
matched,"first provider trade, recorded price, and recorded timestamp match",TSM,O:TSM260424C00380000,sell,8.11,2026-04-23T15:28:00.000Z,polygon-option-trade,1,2026-04-23T15:28:34.853Z,8.11,8.11,2026-04-23T15:28:34.853Z,8.11,true,true,,,,,405c585b-b9b5-4f82-adc4-b01e37f824f9,6f603e25-e39d-4511-b3ba-c446d2b7e1c1,
matched,"first provider trade, recorded price, and recorded timestamp match",CLSK,O:CLSK260424C00012000,sell,0.55,2026-04-23T15:40:00.000Z,polygon-option-trade,1,2026-04-23T15:40:02.173Z,0.55,0.55,2026-04-23T15:40:02.173Z,0.55,true,true,,,,,99db5229-9b46-49bc-97cf-e571c776dd92,1d9fc965-2d20-4ec8-9046-df0eaa15d8bb,
matched,exact 1-minute aggregate close matches fill price,USO,O:USO260429C00132000,buy,5.29,2026-04-23T15:41:00.000Z,polygon-option-aggregates,1,,,5.29,,,,,2026-04-23T15:41:00.000Z,5.29,2026-04-23T15:41:00.000Z,5.29,36e0e6ff-9fa6-4c42-967d-650e092c099d,d7faee1d-b078-4248-a036-a060c489aeba,
matched,"first provider trade, recorded price, and recorded timestamp match",MSFT,O:MSFT260427C00420000,sell,5,2026-04-23T15:50:00.000Z,polygon-option-trade,8,2026-04-23T15:50:04.257Z,5,4.7,2026-04-23T15:50:04.257Z,5,true,true,,,,,863a3d66-a2e1-4cfd-8eb1-e916961f572a,290c01c7-12fe-44f8-bd15-88b3e31c4bdc,
matched,"first provider trade, recorded price, and recorded timestamp match",META,O:META260427C00660000,sell,10.64,2026-04-23T16:05:00.000Z,polygon-option-trade,2,2026-04-23T16:05:17.030Z,10.64,10.69,2026-04-23T16:05:17.030Z,10.64,true,true,,,,,ad1feb86-d48a-4cfd-9db8-8cdd854777ad,ab832484-8f16-4b1d-84e4-be356ca84573,
matched,"first provider trade, recorded price, and recorded timestamp match",MU,O:MU260424C00475000,sell,15,2026-04-23T16:05:00.000Z,polygon-option-trade,2,2026-04-23T16:05:21.032Z,15,14.55,2026-04-23T16:05:21.032Z,15,true,true,,,,,b6c327cf-b957-4890-89e5-1f31abbacc60,7940fae5-5c9c-4e6c-9c4b-41be31834f89,
no_provider_bars_near_fill,provider returned no 1-minute aggregate bars within +/-2 minutes,AVGO,O:AVGO260424C00405000,sell,22.4,2026-04-23T16:50:00.000Z,polygon-option-aggregates,0,,,22.4,,,,,,,,,8a10ef30-0a26-48b3-a38e-014e18b01a57,73274234-eb4c-4398-9383-60e3a546baf4,
matched,"first provider trade, recorded price, and recorded timestamp match",MSTR,O:MSTR260424C00175000,sell,5.68,2026-04-23T16:54:00.000Z,polygon-option-trade,3,2026-04-23T16:54:37.309Z,5.68,5.6,2026-04-23T16:54:37.309Z,5.68,true,true,,,,,0588fff3-9746-4f89-ac8b-832dc17701d6,c577eb26-e6ac-4867-83e0-527df73e7421,
no_exact_bar,provider returned nearby bars but no bar at the fill minute,SPY,O:SPY260427C00710000,sell,4.47,2026-04-23T16:55:00.000Z,polygon-option-aggregates,1,,,4.47,,,,,,,,,74bed8ca-ba1b-4c31-8a3a-18002265f763,6bd31dda-43b6-4d8d-abc1-f03ca38d44a4,
matched,exact 1-minute aggregate close matches fill price,VXX,O:VXX260424C00029000,buy,0.72,2026-04-23T17:01:00.000Z,polygon-option-aggregates,3,,,0.72,,,,,2026-04-23T17:01:00.000Z,0.72,2026-04-23T17:01:00.000Z,0.72,4ac631a3-597f-4c91-82ed-8b58ad7b4e4d,c86f64c8-25e7-48b1-8e32-b6802747609d,
matched,"first provider trade, recorded price, and recorded timestamp match",VXX,O:VXX260424C00029000,sell,1.14,2026-04-23T17:35:00.000Z,polygon-option-trade,4,2026-04-23T17:35:30.540Z,1.14,1.14,2026-04-23T17:35:30.540Z,1.14,true,true,,,,,250fc8bb-097b-4cdf-8d4b-6e567ce9880e,a45e2659-e578-4fc8-a71a-66371d99f6ad,
matched,exact 1-minute aggregate close matches fill price,VST,O:VST260424P00155000,buy,1.75,2026-04-23T17:41:00.000Z,polygon-option-aggregates,1,,,1.75,,,,,2026-04-23T17:41:00.000Z,1.75,2026-04-23T17:41:00.000Z,1.75,d5c755e8-7604-4998-8c43-63a58c4eee36,9768d691-36f5-48a0-8e17-5082d6a2b575,
matched,"first provider trade, recorded price, and recorded timestamp match",APLD,O:APLD260424C00034000,buy,2.28,2026-04-23T18:00:00.000Z,polygon-option-trade,1,2026-04-23T18:00:45.057Z,2.28,2.28,2026-04-23T18:00:45.057Z,2.28,true,true,,,,,16619613-1199-4f1f-9de3-2811b6a5cfb2,8872b234-c44a-4ea9-9945-bd4a98d9648f,
matched,"first provider trade, recorded price, and recorded timestamp match",USO,O:USO260429C00132000,sell,6.3,2026-04-23T18:07:00.000Z,polygon-option-trade,1,2026-04-23T18:07:08.039Z,6.3,6.3,2026-04-23T18:07:08.039Z,6.3,true,true,,,,,0d6a9aa3-244a-4e53-884a-f4e510ec3921,539340a5-82b1-4716-89cb-0f23a11ba2ca,
matched,"first provider trade, recorded price, and recorded timestamp match",VST,O:VST260424P00155000,sell,1.4,2026-04-23T18:14:00.000Z,polygon-option-trade,1,2026-04-23T18:14:34.165Z,1.4,1.4,2026-04-23T18:14:34.165Z,1.4,true,true,,,,,7f0c23fe-9d10-4b2a-baff-57a6a59ae181,b048a010-0841-4c0c-a00a-7ce008edee28,
matched,"first provider trade, recorded price, and recorded timestamp match",OKLO,O:OKLO260424C00075000,buy,3.35,2026-04-23T18:25:00.000Z,polygon-option-trade,1,2026-04-23T18:25:57.471Z,3.35,3.35,2026-04-23T18:25:57.471Z,3.35,true,true,,,,,268dbe32-d873-48d3-8f84-e804d69998fd,bcaa2597-2b25-45f9-8c9d-6e727edc93b8,
matched,"first provider trade, recorded price, and recorded timestamp match",APLD,O:APLD260424C00034000,sell,2.23,2026-04-23T18:30:00.000Z,polygon-option-trade,2,2026-04-23T18:30:10.432Z,2.23,2.23,2026-04-23T18:30:10.432Z,2.23,true,true,,,,,f9f05f7b-c286-4207-b249-58c28edfa37b,24cccd00-43c0-4368-ab2c-2a82a0375012,
matched,"first provider trade, recorded price, and recorded timestamp match",AAPL,O:AAPL260427C00275000,buy,1.81,2026-04-23T18:30:00.000Z,polygon-option-trade,8,2026-04-23T18:30:01.638Z,1.81,1.83,2026-04-23T18:30:01.638Z,1.81,true,true,,,,,755541ac-616a-4291-8324-2d58a75353bf,345dd76b-ad8a-4137-a7dc-d11e89a3e8d7,
matched,"first provider trade, recorded price, and recorded timestamp match",GOOGL,O:GOOGL260424C00340000,buy,2.75,2026-04-23T18:30:00.000Z,polygon-option-trade,4,2026-04-23T18:30:09.244Z,2.75,2.75,2026-04-23T18:30:09.244Z,2.75,true,true,,,,,4b35727a-f870-4b0d-963d-3f7f21ffaa39,de02b68f-86c1-49a5-a39c-b361327de513,
matched,"first provider trade, recorded price, and recorded timestamp match",GOOGL,O:GOOGL260424C00340000,sell,2.2,2026-04-23T19:02:00.000Z,polygon-option-trade,22,2026-04-23T19:02:10.219Z,2.2,2.13,2026-04-23T19:02:10.219Z,2.2,true,true,,,,,e46933c4-a56d-4732-9c1d-1af759b2a6cc,e4bffd75-df60-4276-a7e3-9cff48e1aeff,
matched,"first provider trade, recorded price, and recorded timestamp match",AMZN,O:AMZN260427C00255000,buy,3.01,2026-04-23T19:20:00.000Z,polygon-option-trade,2,2026-04-23T19:20:22.419Z,3.01,3,2026-04-23T19:20:22.419Z,3.01,true,true,,,,,c8523617-6e33-415d-8397-06b8066e119c,1228170a-f7f2-4a57-968e-dd89f0abecb8,
matched,"first provider trade, recorded price, and recorded timestamp match",AAPL,O:AAPL260427C00275000,sell,1.72,2026-04-23T19:35:00.000Z,polygon-option-trade,5,2026-04-23T19:35:14.665Z,1.72,1.72,2026-04-23T19:35:14.665Z,1.72,true,true,,,,,02227331-86ff-4636-88f7-825ba26560e9,067ef37d-e91a-4899-bcc8-ae0b177d3dbe,
matched,"first provider trade, recorded price, and recorded timestamp match",LUNR,O:LUNR260424C00027000,buy,0.92,2026-04-23T19:35:00.000Z,polygon-option-trade,2,2026-04-23T19:35:11.255Z,0.92,0.97,2026-04-23T19:35:11.255Z,0.92,true,true,,,,,b3610d65-71e0-4565-8cf8-d3bb9a7af89a,7f6279bc-33bb-464a-8b73-8011b204a7cc,
matched,exact 1-minute aggregate close matches fill price,CLSK,O:CLSK260424C00012000,buy,0.35,2026-04-23T19:36:00.000Z,polygon-option-aggregates,1,,,0.35,,,,,2026-04-23T19:36:00.000Z,0.35,2026-04-23T19:36:00.000Z,0.35,2b0e0899-cb23-421d-88f4-5fdade054c44,9196c70c-3dfc-4149-9a0f-2c8b6703b5cb,
matched,"first provider trade, recorded price, and recorded timestamp match",OKLO,O:OKLO260424C00075000,sell,2.5,2026-04-23T19:40:00.000Z,polygon-option-trade,1,2026-04-23T19:40:37.238Z,2.5,2.5,2026-04-23T19:40:37.238Z,2.5,true,true,,,,,9e46c728-b728-4262-84e7-54ec90dd742d,a880aed7-3b73-4956-92e8-de2aaf2daab3,
matched,"first provider trade, recorded price, and recorded timestamp match",AMZN,O:AMZN260427C00255000,sell,2.92,2026-04-23T19:45:00.000Z,polygon-option-trade,4,2026-04-23T19:45:01.689Z,2.92,3,2026-04-23T19:45:01.689Z,2.92,true,true,,,,,d206dd1e-d9b0-443b-b781-d4344e93a7e9,e393c814-68ef-4381-a363-591a46024312,
matched,"first provider trade, recorded price, and recorded timestamp match",ALAB,O:ALAB260424C00195000,buy,4.4,2026-04-23T19:50:00.000Z,polygon-option-trade,1,2026-04-23T19:50:00.473Z,4.4,4.4,2026-04-23T19:50:00.473Z,4.4,true,true,,,,,293089b6-931b-4718-93b1-c3d6fc9310f4,5b631be9-8f3f-4485-a1f8-3ca485f76652,
matched,"first provider trade, recorded price, and recorded timestamp match",NVDA,O:NVDA260427C00195000,buy,5.1,2026-04-23T19:50:00.000Z,polygon-option-trade,1,2026-04-23T19:50:04.683Z,5.1,5.1,2026-04-23T19:50:04.683Z,5.1,true,true,,,,,fdca186f-7038-4125-b7e7-7de6768a85fe,c7ef96e0-9394-4618-a760-8c774589e85b,
matched,"first provider trade, recorded price, and recorded timestamp match",VRT,O:VRT260424C00310000,buy,9.37,2026-04-23T19:50:00.000Z,polygon-option-trade,1,2026-04-23T19:50:19.555Z,9.37,9.37,2026-04-23T19:50:19.555Z,9.37,true,true,,,,,2e643b15-e2b9-4c79-b695-9a640d10a7a6,1da23bab-3e78-4eae-a427-1bb412928643,
matched,"first provider trade, recorded price, and recorded timestamp match",AMD,O:AMD260424C00300000,buy,6.96,2026-04-23T19:55:00.000Z,polygon-option-trade,2,2026-04-23T19:55:52.148Z,6.96,6.96,2026-04-23T19:55:52.148Z,6.96,true,true,,,,,4694a3dd-221a-4c44-9805-3f83df807fed,5734b8d1-2952-42c6-898e-dc35bb4825a9,
matched,exact 1-minute aggregate close matches fill price,AAOI,O:AAOI260424C00139000,buy,3.2,2026-04-23T19:56:00.000Z,polygon-option-aggregates,2,,,3.2,,,,,2026-04-23T19:56:00.000Z,3.2,2026-04-23T19:56:00.000Z,3.2,307a4d96-d227-403d-9879-490e243ce0dd,0ff5a71b-f581-42c7-aea6-e03cf917f0ec,
matched,exact 1-minute aggregate close matches fill price,IONQ,O:IONQ260424C00043000,buy,1.26,2026-04-23T19:56:00.000Z,polygon-option-aggregates,3,,,1.26,,,,,2026-04-23T19:56:00.000Z,1.26,2026-04-23T19:56:00.000Z,1.26,8ca405c7-d33b-4731-a6bd-2e4332337fbf,86b34e81-4493-4033-a037-45c7a881c2d5,
matched,exact 1-minute aggregate close matches fill price,QCOM,O:QCOM260424C00130000,buy,3.9,2026-04-23T19:56:00.000Z,polygon-option-aggregates,1,,,3.9,,,,,2026-04-23T19:56:00.000Z,3.9,2026-04-23T19:56:00.000Z,3.9,7461e9b8-55c2-4c2b-9026-e7b40635050a,cd7789c2-483f-4962-a342-acc1cdce56d6,
matched,exact 1-minute aggregate close matches fill price,RKLB,O:RKLB260424C00084000,buy,1.86,2026-04-23T19:56:00.000Z,polygon-option-aggregates,3,,,1.86,,,,,2026-04-23T19:56:00.000Z,1.86,2026-04-23T19:56:00.000Z,1.86,0fbc0c06-bf52-4ad7-b07d-1c1bf3b5f85d,becaffc8-4e25-41d7-b628-764b8c317d0c,
matched,"first provider trade, recorded price, and recorded timestamp match",NVDA,O:NVDA260427C00195000,sell,5.55,2026-04-23T19:56:00.000Z,polygon-option-trade,3,2026-04-23T19:56:07.261Z,5.55,5.55,2026-04-23T19:56:07.261Z,5.55,true,true,,,,,6edc6aff-7a8b-4b35-b468-33bc560b5ffc,8cd0bb65-7a49-4d68-b6b7-39ec99b7892d,
matched,"first provider trade, recorded price, and recorded timestamp match",AAOI,O:AAOI260424C00139000,sell,3.5,2026-04-23T19:57:00.000Z,polygon-option-trade,1,2026-04-23T19:57:31.559Z,3.5,3.5,2026-04-23T19:57:31.559Z,3.5,true,true,,,,,a9178460-5314-4a41-a67c-b438303ba407,bc65d12f-6a07-494a-8918-ade057963a12,
matched,"first provider trade, recorded price, and recorded timestamp match",IONQ,O:IONQ260424C00043000,sell,1.27,2026-04-23T19:58:00.000Z,polygon-option-trade,1,2026-04-23T19:58:31.561Z,1.27,1.27,2026-04-23T19:58:31.561Z,1.27,true,true,,,,,0bd9a7bd-e851-4b0e-ad29-97c25adcb357,75a853fb-5abe-4507-92f3-0d664cdf843b,
matched,"first provider trade, recorded price, and recorded timestamp match",RKLB,O:RKLB260424C00084000,sell,1.96,2026-04-23T19:58:00.000Z,polygon-option-trade,1,2026-04-23T19:58:40.468Z,1.96,1.96,2026-04-23T19:58:40.468Z,1.96,true,true,,,,,5227e766-5c96-44a0-a2a6-51dc912c0c1e,86775927-c13c-4553-8183-94bdb5bcea93,
matched,"first provider trade, recorded price, and recorded timestamp match",CLSK,O:CLSK260424C00012000,sell,0.84,2026-04-24T13:30:00.000Z,polygon-option-trade,3,2026-04-24T13:30:01.740Z,0.84,0.82,2026-04-24T13:30:01.740Z,0.84,true,true,,,,,682d0cae-737d-4c35-8120-db9a8ef12549,1ad1bec8-fdef-4bb6-8f7d-632e3178fc89,
matched,"first provider trade, recorded price, and recorded timestamp match",LUNR,O:LUNR260424C00027000,sell,1.49,2026-04-24T13:30:00.000Z,polygon-option-trade,1,2026-04-24T13:30:26.163Z,1.49,1.49,2026-04-24T13:30:26.163Z,1.49,true,true,,,,,59b4dd5a-581b-46bc-acd9-03ffeb6ed002,3d6e2223-bdd9-4f45-a11f-8c95b1292a88,
matched,"first provider trade, recorded price, and recorded timestamp match",ALAB,O:ALAB260424C00195000,sell,10,2026-04-24T13:30:00.000Z,polygon-option-trade,3,2026-04-24T13:30:04.267Z,10,11.05,2026-04-24T13:30:04.267Z,10,true,true,,,,,8609e070-0f5e-4c4b-9f3f-ac7df854acf7,57ca93a3-bf5f-4933-9c9d-fe4a9989b752,
matched,"first provider trade, recorded price, and recorded timestamp match",VRT,O:VRT260424C00310000,sell,20.24,2026-04-24T13:30:00.000Z,polygon-option-trade,2,2026-04-24T13:30:38.678Z,20.24,20.27,2026-04-24T13:30:38.678Z,20.24,true,true,,,,,44a82ab2-70cd-4d5f-bbb1-c89442c044f2,4a2c8ab1-4ee5-4eb9-9387-df7d89fe7de0,
matched,"first provider trade, recorded price, and recorded timestamp match",AMD,O:AMD260424C00300000,sell,36.55,2026-04-24T13:30:00.000Z,polygon-option-trade,20,2026-04-24T13:30:00.011Z,36.55,36.05,2026-04-24T13:30:00.011Z,36.55,true,true,,,,,6c6df3be-4890-4c78-ba55-5216a14f742b,d05ba716-2f19-4c9a-8cb6-e6ff953c41bf,
matched,"first provider trade, recorded price, and recorded timestamp match",QCOM,O:QCOM260424C00130000,sell,18,2026-04-24T13:30:00.000Z,polygon-option-trade,1,2026-04-24T13:30:44.131Z,18,18,2026-04-24T13:30:44.131Z,18,true,true,,,,,5530a95d-3b79-4d27-a252-99288b087b09,cd5f29c7-2f56-4ab5-8a17-0addca386a75,
matched,"first provider trade, recorded price, and recorded timestamp match",TSLA,O:TSLA260427C00370000,buy,6.85,2026-04-24T13:30:00.000Z,polygon-option-trade,5,2026-04-24T13:30:29.957Z,6.85,7.6,2026-04-24T13:30:29.957Z,6.85,true,true,,,,,30c35eb0-1253-4e6b-b5e2-a66174f110d6,0b9d111f-5868-4802-919c-c26d94d69e69,
matched,"first provider trade, recorded price, and recorded timestamp match",TSM,O:TSM260501C00390000,buy,13.3,2026-04-24T13:30:00.000Z,polygon-option-trade,4,2026-04-24T13:30:02.260Z,13.3,12.6,2026-04-24T13:30:02.260Z,13.3,true,true,,,,,0e6c8db9-cf20-4c13-8afc-0e135e5b54ab,7ed5848c-8e3c-49af-8ba5-d3d436c6c8c1,
matched,exact 1-minute aggregate close matches fill price,SMCI,O:SMCI260501C00027000,buy,1.34,2026-04-24T13:31:00.000Z,polygon-option-aggregates,2,,,1.34,,,,,2026-04-24T13:31:00.000Z,1.34,2026-04-24T13:31:00.000Z,1.34,aac06a36-aedb-41bd-9c8f-66c3eedc97d2,abd66a32-7142-424c-a653-16a3b2e438bf,
matched,exact 1-minute aggregate close matches fill price,ANET,O:ANET260501C00170000,buy,8.55,2026-04-24T13:36:00.000Z,polygon-option-aggregates,1,,,8.55,,,,,2026-04-24T13:36:00.000Z,8.55,2026-04-24T13:36:00.000Z,8.55,196231e9-026c-4675-8396-6e736f2302f8,acc4b7ae-170c-4212-9695-f10b05621d9c,
matched,"first provider trade, recorded price, and recorded timestamp match",META,O:META260427C00655000,buy,9.8,2026-04-24T13:40:00.000Z,polygon-option-trade,2,2026-04-24T13:40:05.158Z,9.8,10.3,2026-04-24T13:40:05.158Z,9.8,true,true,,,,,a9b4cec7-c9fc-4f40-a77d-0a8942b09bcb,f58f6350-5291-4cb1-acf7-118d392625f8,
matched,"first provider trade, recorded price, and recorded timestamp match",VST,O:VST260501C00155000,buy,6.35,2026-04-24T13:40:00.000Z,polygon-option-trade,1,2026-04-24T13:40:29.694Z,6.35,6.35,2026-04-24T13:40:29.694Z,6.35,true,true,,,,,2f43aa14-8ec0-4259-95ec-40783a3dcb4e,c5b9c41c-b2a6-4ef1-9e1a-0089fd973569,
matched,"first provider trade, recorded price, and recorded timestamp match",MSFT,O:MSFT260427C00415000,buy,6.83,2026-04-24T13:45:00.000Z,polygon-option-trade,2,2026-04-24T13:45:01.518Z,6.83,6.95,2026-04-24T13:45:01.518Z,6.83,true,true,,,,,91edcb99-de31-48d2-87b7-ad9c22d4826d,a7d6b333-be89-433d-ba18-8d55c346df78,
matched,"first provider trade, recorded price, and recorded timestamp match",TSM,O:TSM260501C00390000,sell,15,2026-04-24T13:53:00.000Z,polygon-option-trade,2,2026-04-24T13:53:23.912Z,15,15.25,2026-04-24T13:53:23.912Z,15,true,true,,,,,eed2b273-10f4-4502-ba31-7dda4003e974,1633ac70-417f-4b8e-a649-3f344c2fd4c0,
matched,"first provider trade, recorded price, and recorded timestamp match",TSLA,O:TSLA260427C00370000,sell,12.51,2026-04-24T13:54:00.000Z,polygon-option-trade,18,2026-04-24T13:54:00.681Z,12.51,11,2026-04-24T13:54:00.681Z,12.51,true,true,,,,,9697fe99-9d96-4894-b130-745b93be7b9c,e2771b1d-6aa3-41fd-90b5-8b215caf5713,
matched,"first provider trade, recorded price, and recorded timestamp match",MSFT,O:MSFT260427C00415000,sell,6.73,2026-04-24T14:00:00.000Z,polygon-option-trade,4,2026-04-24T14:00:01.095Z,6.73,6.5,2026-04-24T14:00:01.095Z,6.73,true,true,,,,,a74cdda9-6f6d-49d1-a0ee-e85dda15ceed,6a300a5b-0f3f-4e60-abb2-5cb0ab12742f,
matched,exact 1-minute aggregate close matches fill price,DELL,O:DELL260501C00215000,buy,6.8,2026-04-24T14:31:00.000Z,polygon-option-aggregates,1,,,6.8,,,,,2026-04-24T14:31:00.000Z,6.8,2026-04-24T14:31:00.000Z,6.8,7467105a-c193-4467-8bab-f0062a19add8,78dc80b9-e5de-4e4b-90fd-a57e9ee2aa28,
matched,"first provider trade, recorded price, and recorded timestamp match",USO,O:USO260429C00130000,buy,6.72,2026-04-24T15:00:00.000Z,polygon-option-trade,1,2026-04-24T15:00:48.817Z,6.72,6.72,2026-04-24T15:00:48.817Z,6.72,true,true,,,,,4a2f8417-c8e8-4e72-bf61-98fa42866709,936d9bb6-3506-4afc-9168-c3ab3d91dec9,
matched,"first provider trade, recorded price, and recorded timestamp match",SMCI,O:SMCI260501C00027000,sell,2.39,2026-04-24T15:08:00.000Z,polygon-option-trade,2,2026-04-24T15:08:54.774Z,2.39,2.39,2026-04-24T15:08:54.774Z,2.39,true,true,,,,,5b6b9127-4af3-415d-97c0-3a03981b260a,bbd54e9c-12c8-44dc-9cd6-d87452503104,
matched,"first provider trade, recorded price, and recorded timestamp match",DELL,O:DELL260501C00215000,sell,7.58,2026-04-24T15:37:00.000Z,polygon-option-trade,2,2026-04-24T15:37:49.965Z,7.58,7.54,2026-04-24T15:37:49.965Z,7.58,true,true,,,,,76b7fbe1-a3a7-4890-a337-465133377271,b661430b-dec2-4b1e-bf5d-ac5ec569ac47,
no_provider_bars_near_fill,provider returned no 1-minute aggregate bars within +/-2 minutes,USO,O:USO260429C00130000,sell,6.85,2026-04-24T15:40:00.000Z,polygon-option-aggregates,0,,,6.85,,,,,,,,,e9958c96-1085-48a6-9268-7489619c6810,cca42431-9bb1-4440-aaab-c0dca67ab083,
matched,exact 1-minute aggregate close matches fill price,COIN,O:COIN260501C00195000,buy,9.9,2026-04-24T15:41:00.000Z,polygon-option-aggregates,1,,,9.9,,,,,2026-04-24T15:41:00.000Z,9.9,2026-04-24T15:41:00.000Z,9.9,cebbe2e7-d58a-4c22-a2cf-557b34da1f5f,5859051b-daea-4180-95a8-9974f0574769,
matched,exact 1-minute aggregate close matches fill price,DIA,O:DIA260501C00489000,buy,5.95,2026-04-24T15:41:00.000Z,polygon-option-aggregates,1,,,5.95,,,,,2026-04-24T15:41:00.000Z,5.95,2026-04-24T15:41:00.000Z,5.95,d0fed568-79b6-4dbc-8d00-f9536fd3b713,13628e45-f111-4bf5-98c6-94e92c55acfd,
matched,"first provider trade, recorded price, and recorded timestamp match",GOOGL,O:GOOGL260427C00340000,buy,3.3,2026-04-24T15:45:00.000Z,polygon-option-trade,11,2026-04-24T15:45:02.412Z,3.3,3.2,2026-04-24T15:45:02.412Z,3.3,true,true,,,,,7afcb03b-30de-435a-985e-e0db3456f868,01a7b1ef-25d5-434c-9022-1e882c9b0605,
matched,"first provider trade, recorded price, and recorded timestamp match",GOOGL,O:GOOGL260427C00340000,sell,5.2,2026-04-24T16:09:00.000Z,polygon-option-trade,5,2026-04-24T16:09:09.951Z,5.2,4.8,2026-04-24T16:09:09.951Z,5.2,true,true,,,,,c93c6bf2-fb74-48fb-9365-f5943ca5a9d0,6528d690-773e-4ed4-9ba0-89da53e4e060,
matched,"first provider trade, recorded price, and recorded timestamp match",IONQ,O:IONQ260501C00043000,buy,2.17,2026-04-24T17:00:00.000Z,polygon-option-trade,1,2026-04-24T17:00:49.167Z,2.17,2.17,2026-04-24T17:00:49.167Z,2.17,true,true,,,,,87c476e1-461a-4118-b345-94609a84a3e1,b3638b78-3c03-4bbd-adc0-d853d2812ffe,
matched,exact 1-minute aggregate close matches fill price,HOOD,O:HOOD260501C00085000,buy,4.14,2026-04-24T17:06:00.000Z,polygon-option-aggregates,4,,,4.14,,,,,2026-04-24T17:06:00.000Z,4.14,2026-04-24T17:06:00.000Z,4.14,ba370426-d4ee-4abd-8e10-4b25893a7d55,23f47628-beb1-4f95-ae37-c2ef45d64d18,
matched,"first provider trade, recorded price, and recorded timestamp match",USO,O:USO260429C00125000,buy,9,2026-04-24T18:20:00.000Z,polygon-option-trade,1,2026-04-24T18:20:51.565Z,9,9,2026-04-24T18:20:51.565Z,9,true,true,,,,,417698cd-fd84-410d-8994-e398d59c5113,70e37843-fcdb-45a6-ae44-a0e6de450020,
matched,"first provider trade, recorded price, and recorded timestamp match",AAPL,O:AAPL260427C00270000,buy,1.9,2026-04-24T18:35:00.000Z,polygon-option-trade,17,2026-04-24T18:35:06.913Z,1.9,1.93,2026-04-24T18:35:06.913Z,1.9,true,true,,,,,6c10db35-1b3f-4df0-97dc-0165e8252405,a7ce307d-5cab-409d-a13a-fee1975bc931,
matched,exact 1-minute aggregate close matches fill price,CLSK,O:CLSK260501C00011000,buy,1.95,2026-04-24T18:56:00.000Z,polygon-option-aggregates,1,,,1.95,,,,,2026-04-24T18:56:00.000Z,1.95,2026-04-24T18:56:00.000Z,1.95,775454c1-db3c-470d-ac6c-5e03a8073bc8,e6306854-cc85-4f40-960d-81c86a0c2764,
no_provider_bars_near_fill,provider returned no 1-minute aggregate bars within +/-2 minutes,CLSK,O:CLSK260501C00011000,sell,2.02,2026-04-24T19:20:00.000Z,polygon-option-aggregates,0,,,2.02,,,,,,,,,323110ec-51c6-4edf-8d8d-45047fc12c0d,cf926a89-79a8-4617-8e95-08eb5aee1e02,
